exchange,type,table,base,quote,usd_volume
OKX,futures,okx_cati_usdt:usdt_1m,cati,usdt,1802619.2091100002
OKX,futures,okx_celo_usdt:usdt_1m,celo,usdt,11877696.5463
OKX,futures,okx_cetus_usdt:usdt_1m,cetus,usdt,3370525.347
OKX,futures,okx_cfx_usdt:usdt_1m,cfx,usdt,16166516.942650001
OKX,futures,okx_chz_usdt:usdt_1m,chz,usdt,4171771.9632499996
OKX,futures,okx_comp_usdt:usdt_1m,comp,usdt,6233382.0225
OKX,futures,okx_cookie_usdt:usdt_1m,cookie,usdt,2252286.9127
OKX,futures,okx_core_usdt:usdt_1m,core,usdt,5088661.14655
OKX,futures,okx_cro_usdt:usdt_1m,cro,usdt,14289220.799
OKX,futures,okx_crv_usdt:usdt_1m,crv,usdt,58797224.601600006
OKX,futures,okx_ctc_usdt:usdt_1m,ctc,usdt,1341702.233
OKX,futures,okx_cvc_usdt:usdt_1m,cvc,usdt,1530993.2550000001
OKX,futures,okx_degen_usdt:usdt_1m,degen,usdt,3018290.1403999995
OKX,futures,okx_dogs_usdt:usdt_1m,dogs,usdt,3579218.9639999997
OKX,futures,okx_dydx_usdt:usdt_1m,dydx,usdt,15012669.85455
OKX,futures,okx_eigen_usdt:usdt_1m,eigen,usdt,25669962.610400006
OKX,futures,okx_enj_usdt:usdt_1m,enj,usdt,1875838.6375
OKX,futures,okx_ens_usdt:usdt_1m,ens,usdt,16616430.75235
OKX,futures,okx_etc_usdt:usdt_1m,etc,usdt,52837790.246
OKX,futures,okx_ethw_usdt:usdt_1m,ethw,usdt,3467738.81795
OKX,futures,okx_ethfi_usdt:usdt_1m,ethfi,usdt,20837729.726799995
OKX,futures,okx_fartcoin_usdt:usdt_1m,fartcoin,usdt,32165400.640899997
OKX,futures,okx_fil_usdt:usdt_1m,fil,usdt,83912705.52775
OKX,futures,okx_flm_usdt:usdt_1m,flm,usdt,1398552.396
OKX,futures,okx_floki_usdt:usdt_1m,floki,usdt,12721612.136999998
OKX,futures,okx_flow_usdt:usdt_1m,flow,usdt,4130859.153
OKX,futures,okx_gas_usdt:usdt_1m,gas,usdt,1933067.0205
OKX,futures,okx_glm_usdt:usdt_1m,glm,usdt,2034741.749
OKX,futures,okx_gmt_usdt:usdt_1m,gmt,usdt,4962205.142805
OKX,futures,okx_gmx_usdt:usdt_1m,gmx,usdt,2365277.9890000005
OKX,futures,okx_goat_usdt:usdt_1m,goat,usdt,5869479.740700002
OKX,futures,okx_gps_usdt:usdt_1m,gps,usdt,5555740.744250001
OKX,futures,okx_grass_usdt:usdt_1m,grass,usdt,5695939.49705
OKX,futures,okx_grt_usdt:usdt_1m,grt,usdt,2436480.91345
OKX,futures,okx_hbar_usdt:usdt_1m,hbar,usdt,50011256.476900004
OKX,futures,okx_hmstr_usdt:usdt_1m,hmstr,usdt,2916907.5485750004
OKX,futures,okx_hype_usdt:usdt_1m,hype,usdt,95873652.84254998
OKX,futures,okx_icp_usdt:usdt_1m,icp,usdt,13462386.738985
OKX,futures,okx_icx_usdt:usdt_1m,icx,usdt,1708933.8078500002
OKX,futures,okx_imx_usdt:usdt_1m,imx,usdt,8420294.197649999
OKX,futures,okx_inj_usdt:usdt_1m,inj,usdt,17241280.90565
OKX,futures,okx_iost_usdt:usdt_1m,iost,usdt,3834926.647
OKX,futures,okx_iota_usdt:usdt_1m,iota,usdt,6571421.330000001
OKX,futures,okx_ip_usdt:usdt_1m,ip,usdt,30355424.7255
OKX,futures,okx_joe_usdt:usdt_1m,joe,usdt,531216.6085000001
OKX,futures,okx_jup_usdt:usdt_1m,jup,usdt,14441765.5875
OKX,futures,okx_ksm_usdt:usdt_1m,ksm,usdt,2273257.5335
OKX,futures,okx_layer_usdt:usdt_1m,layer,usdt,4993753.3618
OKX,futures,okx_ldo_usdt:usdt_1m,ldo,usdt,30456235.868950006
OKX,futures,okx_link_usdt:usdt_1m,link,usdt,149735515.4469
OKX,futures,okx_lpt_usdt:usdt_1m,lpt,usdt,11890461.6619
OKX,futures,okx_lqty_usdt:usdt_1m,lqty,usdt,2193968.9717
OKX,futures,okx_lrc_usdt:usdt_1m,lrc,usdt,4326195.90805
OKX,futures,okx_ltc_usdt:usdt_1m,ltc,usdt,181881238.39549997
OKX,futures,okx_luna_usdt:usdt_1m,luna,usdt,3482411.20535
OKX,futures,okx_magic_usdt:usdt_1m,magic,usdt,6260352.377969999
OKX,futures,okx_mana_usdt:usdt_1m,mana,usdt,5590578.217499999
OKX,futures,okx_merl_usdt:usdt_1m,merl,usdt,18122285.02267
OKX,futures,okx_metis_usdt:usdt_1m,metis,usdt,3433651.0574999996
OKX,futures,okx_mew_usdt:usdt_1m,mew,usdt,4682466.237000001
OKX,futures,okx_mina_usdt:usdt_1m,mina,usdt,2605781.9801
OKX,futures,okx_moodeng_usdt:usdt_1m,moodeng,usdt,20105305.1996
OKX,futures,okx_morpho_usdt:usdt_1m,morpho,usdt,7436897.0218
OKX,futures,okx_move_usdt:usdt_1m,move,usdt,8089870.74145
OKX,futures,okx_near_usdt:usdt_1m,near,usdt,42204532.738
OKX,futures,okx_neiro_usdt:usdt_1m,neiro,usdt,8396161.3002
OKX,futures,okx_neo_usdt:usdt_1m,neo,usdt,5953089.827500001
OKX,futures,okx_nmr_usdt:usdt_1m,nmr,usdt,9890595.166450001
OKX,futures,okx_not_usdt:usdt_1m,not,usdt,5432709.5490500005
OKX,futures,okx_ol_usdt:usdt_1m,ol,usdt,2648831.71855
OKX,futures,okx_ondo_usdt:usdt_1m,ondo,usdt,37952182.12799999
OKX,futures,okx_one_usdt:usdt_1m,one,usdt,861644.0914500001
OKX,futures,okx_ont_usdt:usdt_1m,ont,usdt,2774689.9179999996
OKX,futures,okx_op_usdt:usdt_1m,op,usdt,60955716.4222
OKX,futures,okx_ordi_usdt:usdt_1m,ordi,usdt,34410130.40025
OKX,futures,okx_pengu_usdt:usdt_1m,pengu,usdt,68119433.10515
OKX,futures,okx_people_usdt:usdt_1m,people,usdt,12527896.218500001
OKX,futures,okx_pepe_usdt:usdt_1m,pepe,usdt,193268465.787
OKX,futures,okx_perp_usdt:usdt_1m,perp,usdt,1757066.75415
OKX,futures,okx_pnut_usdt:usdt_1m,pnut,usdt,16794504.272
OKX,futures,okx_popcat_usdt:usdt_1m,popcat,usdt,4669399.669
OKX,futures,okx_prcl_usdt:usdt_1m,prcl,usdt,1826801.6549649998
OKX,futures,okx_pyth_usdt:usdt_1m,pyth,usdt,13821979.200150002
OKX,futures,okx_qtum_usdt:usdt_1m,qtum,usdt,6053891.8345
OKX,futures,okx_ray_usdt:usdt_1m,ray,usdt,7443667.535250001
OKX,futures,okx_rvn_usdt:usdt_1m,rvn,usdt,3382383.435050001
OKX,futures,okx_s_usdt:usdt_1m,s,usdt,10065506.0725
OKX,futures,okx_sand_usdt:usdt_1m,sand,usdt,6270056.242
OKX,futures,okx_sats_usdt:usdt_1m,sats,usdt,17102453.013049997
OKX,futures,okx_scr_usdt:usdt_1m,scr,usdt,2426291.3666999997
OKX,futures,okx_shell_usdt:usdt_1m,shell,usdt,2750045.172
OKX,futures,okx_shib_usdt:usdt_1m,shib,usdt,54961171.0485
OKX,futures,okx_slp_usdt:usdt_1m,slp,usdt,2687897.50482
OKX,futures,okx_snx_usdt:usdt_1m,snx,usdt,19965942.417249996
OKX,futures,okx_solv_usdt:usdt_1m,solv,usdt,2128857.9732000004
OKX,futures,okx_sonic_usdt:usdt_1m,sonic,usdt,2024127.094435
OKX,futures,okx_ssv_usdt:usdt_1m,ssv,usdt,6895563.91065
OKX,futures,okx_storj_usdt:usdt_1m,storj,usdt,1244607.823
OKX,futures,okx_strk_usdt:usdt_1m,strk,usdt,20176209.03195
OKX,futures,okx_sui_usdt:usdt_1m,sui,usdt,179266393.83045
OKX,futures,okx_sushi_usdt:usdt_1m,sushi,usdt,11214261.709099999
OKX,futures,okx_t_usdt:usdt_1m,t,usdt,1865276.8699999999
OKX,futures,okx_tao_usdt:usdt_1m,tao,usdt,23010469.106000002
OKX,futures,okx_theta_usdt:usdt_1m,theta,usdt,4612937.7080500005
OKX,futures,okx_tia_usdt:usdt_1m,tia,usdt,19196581.724499997
OKX,futures,okx_trb_usdt:usdt_1m,trb,usdt,13543349.6995
OKX,futures,okx_trx_usdt:usdt_1m,trx,usdt,31244997.542250004
OKX,futures,okx_turbo_usdt:usdt_1m,turbo,usdt,9075081.606999997
OKX,futures,okx_uma_usdt:usdt_1m,uma,usdt,2624954.2929500006
OKX,futures,okx_uni_usdt:usdt_1m,uni,usdt,86602672.41749999
OKX,futures,okx_usdc_usdt:usdt_1m,usdc,usdt,1583585.85125
OKX,futures,okx_vana_usdt:usdt_1m,vana,usdt,1347748.4099500005
OKX,futures,okx_virtual_usdt:usdt_1m,virtual,usdt,10613231.41585
OKX,futures,okx_w_usdt:usdt_1m,w,usdt,11046768.585489998
OKX,futures,okx_wld_usdt:usdt_1m,wld,usdt,86516470.49735
OKX,futures,okx_woo_usdt:usdt_1m,woo,usdt,1868544.76635
OKX,futures,okx_xlm_usdt:usdt_1m,xlm,usdt,48736437.88635
OKX,futures,okx_xtz_usdt:usdt_1m,xtz,usdt,4025978.7669
OKX,futures,okx_yfi_usdt:usdt_1m,yfi,usdt,5763146.5090499995
OKX,futures,okx_ygg_usdt:usdt_1m,ygg,usdt,12862875.12985
OKX,futures,okx_zent_usdt:usdt_1m,zent,usdt,1438082.1871500004
OKX,futures,okx_zeta_usdt:usdt_1m,zeta,usdt,2918845.0045
OKX,futures,okx_zil_usdt:usdt_1m,zil,usdt,2007157.3715000001
OKX,futures,okx_zk_usdt:usdt_1m,zk,usdt,5630471.4557
OKX,futures,okx_zro_usdt:usdt_1m,zro,usdt,12460796.928500002
OKX,futures,okx_zrx_usdt:usdt_1m,zrx,usdt,2074940.375
OKX,futures,okx_btc_usdc:usdc_1m,btc,usdc,70567303.88608
OKX,futures,okx_eth_usdc:usdc_1m,eth,usdc,97663973.55067001
OKX,futures,okx_btc_usd:btc-251226-50000-p_1m,btc,usd,0.005
OKX,futures,okx_btc_usd:btc-251226-60000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-60000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-70000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-70000-p_1m,btc,usd,0.024205000000000004
OKX,futures,okx_btc_usd:btc-251226-75000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-75000-p_1m,btc,usd,0.0021
OKX,futures,okx_btc_usd:btc-251226-80000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-80000-p_1m,btc,usd,0.05032500000000001
OKX,futures,okx_btc_usd:btc-251226-85000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-85000-p_1m,btc,usd,0.06624
OKX,futures,okx_btc_usd:btc-251226-90000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-90000-p_1m,btc,usd,0.028055
OKX,futures,okx_btc_usd:btc-251226-100000-c_1m,btc,usd,0.028405
OKX,futures,okx_btc_usd:btc-251226-100000-p_1m,btc,usd,0.0073275
OKX,futures,okx_btc_usd:btc-251226-110000-c_1m,btc,usd,0.0282625
OKX,futures,okx_btc_usd:btc-251226-110000-p_1m,btc,usd,0.0041849999999999995
OKX,futures,okx_btc_usd:btc-251226-120000-c_1m,btc,usd,0.23268
OKX,futures,okx_btc_usd:btc-251226-130000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-130000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-140000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-140000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-150000-c_1m,btc,usd,0.011285
OKX,futures,okx_btc_usd:btc-251226-150000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-160000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-170000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-170000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-180000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-200000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-200000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-220000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-220000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-240000-c_1m,btc,usd,0.0022749999999999997
OKX,futures,okx_btc_usd:btc-251226-240000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-260000-c_1m,btc,usd,0.00027
OKX,futures,okx_btc_usd:btc-251226-280000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-320000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-340000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626_1m,btc,usd,7104272.8594349995
OKX,futures,okx_btc_usd:btc-260327-40000-p_1m,btc,usd,0.0
OKX,futures,okx_eth_usd:eth-260327_1m,eth,usd,17237205.844426002
OKX,futures,okx_huma_usdt:usdt_1m,huma,usdt,5770373.753
OKX,futures,okx_kmno_usdt:usdt_1m,kmno,usdt,4380556.857
OKX,futures,okx_launchcoin_usdt:usdt_1m,launchcoin,usdt,8340724.149300001
OKX,futures,okx_mubarak_usdt:usdt_1m,mubarak,usdt,3380185.0369999995
OKX,futures,okx_btc_usdt:usdt-260327_1m,btc,usdt,18189565.489494998
OKX,futures,okx_btc_usd:btc-251226_1m,btc,usd,41162051.863785
OKX,futures,okx_jellyjelly_usdt:usdt_1m,jellyjelly,usdt,8346712.591999999
OKX,futures,okx_pump_usdt:usdt_1m,pump,usdt,116205109.87
OKX,futures,okx_spx_usdt:usdt_1m,spx,usdt,7472869.151799999
OKX,futures,okx_btc_usd:btc-251226-95000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-105000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251226-190000-c_1m,btc,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-600-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-600-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-800-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1200-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1200-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1400-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1400-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1600-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1600-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-1800-c_1m,eth,usd,0.523
OKX,futures,okx_eth_usd:eth-251226-1800-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2200-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2200-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2400-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2400-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2600-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2600-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2800-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-2800-p_1m,eth,usd,0.14
OKX,futures,okx_eth_usd:eth-251226-3000-c_1m,eth,usd,2.24
OKX,futures,okx_eth_usd:eth-251226-3000-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-3200-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-3200-p_1m,eth,usd,3.833
OKX,futures,okx_eth_usd:eth-251226-3400-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-3400-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-3600-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-3600-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-4000-c_1m,eth,usd,0.47700000000000004
OKX,futures,okx_eth_usd:eth-251226-4000-p_1m,eth,usd,13.894125
OKX,futures,okx_eth_usd:eth-251226-4500-c_1m,eth,usd,0.20025
OKX,futures,okx_eth_usd:eth-251226-4500-p_1m,eth,usd,0.6622
OKX,futures,okx_eth_usd:eth-251226-7000-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-8000-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-251226-8000-p_1m,eth,usd,0.0
OKX,futures,okx_btc_usd:btc-260327_1m,btc,usd,38247017.353159994
OKX,futures,okx_eth_usd:eth-251226_1m,eth,usd,18776304.278075
OKX,futures,okx_btc_usdt:usdt-251226_1m,btc,usdt,21400775.212555002
OKX,futures,okx_prompt_usdt:usdt_1m,prompt,usdt,8929851.381899998
OKX,futures,okx_baby_usdt:usdt_1m,baby,usdt,5387923.075
OKX,futures,okx_btc_usd:btc-251226-65000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-30000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-30000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-40000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-50000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-55000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-55000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-60000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-60000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-65000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-65000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-70000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-70000-p_1m,btc,usd,0.01188
OKX,futures,okx_btc_usd:btc-260327-75000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-75000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-80000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-85000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-85000-p_1m,btc,usd,1.696
OKX,futures,okx_btc_usd:btc-260327-90000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-95000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-95000-p_1m,btc,usd,0.00042
OKX,futures,okx_btc_usd:btc-260327-100000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-100000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-105000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-105000-p_1m,btc,usd,0.018300000000000004
OKX,futures,okx_btc_usd:btc-260327-110000-p_1m,btc,usd,0.091
OKX,futures,okx_btc_usd:btc-260327-115000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-115000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-120000-c_1m,btc,usd,0.0066
OKX,futures,okx_btc_usd:btc-260327-120000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-130000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-130000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-140000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-170000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-180000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-200000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-220000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-240000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-260000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260327-80000-p_1m,btc,usd,0.0
OKX,futures,okx_home_usdt:usdt_1m,home,usdt,2161338.225
OKX,futures,okx_la_usdt:usdt_1m,la,usdt,3572248.4869999997
OKX,futures,okx_spk_usdt:usdt_1m,spk,usdt,11088560.797500001
OKX,futures,okx_init_usdt:usdt_1m,init,usdt,4908337.070499999
OKX,futures,okx_sign_usdt:usdt_1m,sign,usdt,4383063.488
OKX,futures,okx_wct_usdt:usdt_1m,wct,usdt,5519416.1395000005
OKX,futures,okx_sol_usd:usd_1m,sol,usd,198249.07350000003
OKX,futures,okx_btc_usd:btc-251226-115000-c_1m,btc,usd,0.12079999999999999
OKX,futures,okx_btc_usd:btc-251226-115000-p_1m,btc,usd,0.1897925
OKX,futures,okx_btc_usd:btc-251226-125000-c_1m,btc,usd,0.001215
OKX,futures,okx_btc_usd:btc-251226-125000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-50000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-60000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-60000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-70000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-70000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-80000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-80000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-90000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-90000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-100000-c_1m,btc,usd,0.002125
OKX,futures,okx_btc_usd:btc-260626-100000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-120000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-130000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-130000-p_1m,btc,usd,0.0030600000000000002
OKX,futures,okx_btc_usd:btc-260626-140000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-140000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-150000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-160000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-170000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-180000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-260626-190000-c_1m,btc,usd,0.0
OKX,futures,okx_0g_usdt:usdt_1m,0g,usdt,12888261.535749998
OKX,futures,okx_eth_usd:eth-260327-1000-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-1000-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-1200-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-1800-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-2000-p_1m,eth,usd,0.32999999999999996
OKX,futures,okx_eth_usd:eth-260327-2200-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-2200-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-2400-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-2400-p_1m,eth,usd,0.035
OKX,futures,okx_eth_usd:eth-260327-2600-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-2600-p_1m,eth,usd,0.27930000000000005
OKX,futures,okx_eth_usd:eth-260327-2800-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-3000-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-3000-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-3200-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-3400-c_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-3400-p_1m,eth,usd,2.3325
OKX,futures,okx_eth_usd:eth-260327-3600-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-3800-c_1m,eth,usd,0.019000000000000003
OKX,futures,okx_eth_usd:eth-260327-3800-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-4000-c_1m,eth,usd,6.4225
OKX,futures,okx_eth_usd:eth-260327-4000-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-4500-c_1m,eth,usd,6.0239
OKX,futures,okx_eth_usd:eth-260327-5000-c_1m,eth,usd,8.129249999999999
OKX,futures,okx_eth_usd:eth-260327-5000-p_1m,eth,usd,3.7
OKX,futures,okx_eth_usd:eth-260327-5500-c_1m,eth,usd,0.85
OKX,futures,okx_eth_usd:eth-260327-5500-p_1m,eth,usd,0.0
OKX,futures,okx_eth_usd:eth-260327-7000-c_1m,eth,usd,0.3896
OKX,futures,okx_eth_usd:eth-260327-8000-c_1m,eth,usd,1.66625
OKX,futures,okx_eth_usd:eth-260327-9000-c_1m,eth,usd,0.0
OKX,futures,okx_aero_usdt:usdt_1m,aero,usdt,4960734.249000001
OKX,futures,okx_h_usdt:usdt_1m,h,usdt,9958651.1575
OKX,futures,okx_syrup_usdt:usdt_1m,syrup,usdt,2994383.0914999996
OKX,futures,okx_aster_usdt:usdt_1m,aster,usdt,99042490.14544998
OKX,futures,okx_bch_usdt:usdt_1m,bch,usdt,67325049.33800001
OKX,futures,okx_blur_usdt:usdt_1m,blur,usdt,5501363.357050001
OKX,futures,okx_brett_usdt:usdt_1m,brett,usdt,4091309.2354999995
OKX,futures,okx_dot_usdt:usdt_1m,dot,usdt,56156980.4695
OKX,futures,okx_fxs_usdt:usdt_1m,fxs,usdt,2972585.7160000005
OKX,futures,okx_jto_usdt:usdt_1m,jto,usdt,9214838.168
OKX,futures,okx_me_usdt:usdt_1m,me,usdt,4664327.29465
OKX,futures,okx_pol_usdt:usdt_1m,pol,usdt,15042010.225
OKX,futures,okx_render_usdt:usdt_1m,render,usdt,9501793.945499998
OKX,futures,okx_stx_usdt:usdt_1m,stx,usdt,6578374.276500002
OKX,futures,okx_tnsr_usdt:usdt_1m,tnsr,usdt,805945.0966299999
OKX,futures,okx_avnt_usdt:usdt_1m,avnt,usdt,14312785.854
OKX,futures,okx_eden_usdt:usdt_1m,eden,usdt,7802877.9801
OKX,futures,okx_order_usdt:usdt_1m,order,usdt,6177184.975000001
OKX,futures,okx_xan_usdt:usdt_1m,xan,usdt,8152523.794749999
OKX,futures,okx_btc_usd:btc-251031-80000-c_1m,btc,usd,0.24492
OKX,futures,okx_btc_usd:btc-251031-80000-p_1m,btc,usd,0.0016
OKX,futures,okx_btc_usd:btc-251031-85000-p_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251031-90000-c_1m,btc,usd,0.0
OKX,futures,okx_btc_usd:btc-251031-90000-p_1m,btc,usd,0.005018
OKX,futures,okx_btc_usd:btc-251031-95000-c_1m,btc,usd,0.041760000000000005
OKX,futures,okx_btc_usd:btc-251031-95000-p_1m,btc,usd,0.015515
OKX,futures,okx_btc_usd:btc-251031-100000-c_1m,btc,usd,0.0376
